MDL_YR,FCTRY_CD,MDL_NM,SALE_MTH,QTY
2012,MAP,RDX,2013-05,1
2012,HMA,RIDGELINE,2013-05,194
2012,CSS,RL,2013-05,2
2014,CSS,RLX,2013-05,271
2013,MAP,TL,2013-05,2606
2013,CSS,TSX,2013-05,1746
2011,HCM,ZDX,2013-05,1
2012,HCM,ZDX,2013-05,7
2013,MAP,ACCORD,2013-06,30241
2013,HCM,CIVIC,2013-06,11802
2012,HMIN,CIVIC,2013-06,302
2011,ELP,CROSSTOUR,2013-06,1
2012,ELP,CROSSTOUR,2013-06,198
2012,ELP,CRV,2013-06,2
2013,HCM,CRV,2013-06,12262
2013,HDM,CRV,2013-06,1026
2013,SSS,CRZ,2013-06,258
2013,CSS,FIT,2013-06,4608
2013,TSS,FIT,2013-06,212
2013,SSS,INSIGHT,2013-06,330
2010,HCM,MDX,2013-06,1
2013,HCM,MDX,2013-06,1908
2014,HMA,MDX,2013-06,1616
2011,HMA,ODYSSEY,2013-06,1
2012,HMA,ODYSSEY,2013-06,49
2013,HMA,PILOT,2013-06,11592
2012,MAP,RDX,2013-06,2
2010,HMA,RIDGELINE,2013-06,1
2013,HMA,RIDGELINE,2013-06,1377
2012,CSS,RL,2013-06,3
2014,CSS,RLX,2013-06,476
2009,SSS,S2000,2013-06,1
2013,MAP,TL,2013-06,1980
2013,CSS,TSX,2013-06,1502
2012,HCM,ZDX,2013-06,4
2013,CSS,ACCORD,2013-07,6
2014,CSS,ACCORD,2013-07,54
2011,MAP,ACCORD,2013-07,1
2012,MAP,ACCORD,2013-07,129
2012,HCM,CIVIC,2013-07,172
2013,HMIN,CIVIC,2013-07,19267
2012,SSS,CIVIC,2013-07,65
2013,ELP,CROSSTOUR,2013-07,1368
2012,CSS,CRV,2013-07,2
2013,ELP,CRV,2013-07,11933
2012,HCM,CRV,2013-07,2
2012,HDM,CRV,2013-07,3
2011,SSS,CRZ,2013-07,1
2012,SSS,CRZ,2013-07,108
2012,CSS,FIT,2013-07,49
2013,HMIN,ILX,2013-07,625
2014,HMIN,ILX,2013-07,910
2012,SSS,INSIGHT,2013-07,31
2011,HCM,MDX,2013-07,2
2012,HCM,MDX,2013-07,13
2013,HMA,ODYSSEY,2013-07,11739
2014,HMA,ODYSSEY,2013-07,2000
2012,HMA,PILOT,2013-07,21
2013,ELP,RDX,2013-07,465
2014,ELP,RDX,2013-07,3643
2012,HMA,RIDGELINE,2013-07,107
2011,MAP,TL,2013-07,1
2012,MAP,TL,2013-07,50
2012,CSS,TSX,2013-07,126
2013,HCM,ZDX,2013-07,37
2013,MAP,ACCORD,2013-08,34867
2014,MAP,ACCORD,2013-08,195
2013,HCM,CIVIC,2013-08,14532
2012,HMIN,CIVIC,2013-08,177
2013,ELP,CROSSTOUR,2013-08,1377
2012,ELP,CRV,2013-08,5
2013,HCM,CRV,2013-08,17115
2014,HCM,CRV,2013-08,498
2013,HDM,CRV,2013-08,1641
2013,SSS,CRZ,2013-08,342
2013,CSS,FIT,2013-08,5726
2013,TSS,FIT,2013-08,21
2014,TSS,FIT,2013-08,45
2013,HMIN,ILX,2013-08,436
2014,HMIN,ILX,2013-08,1006
2011,SSS,INSIGHT,2013-08,1
2012,SSS,INSIGHT,2013-08,21
2013,HCM,MDX,2013-08,583
2014,HMA,MDX,2013-08,5324
2013,HMA,ODYSSEY,2013-08,3651
2014,HMA,ODYSSEY,2013-08,6586
2012,HCM,ZDX,2012-05,81
2011,HMA,ACCORD,2012-06,1
2011,HCM,CIVIC,2012-06,3
2012,HCM,CIVIC,2012-06,12681
2012,HMIN,CIVIC,2012-06,12706
2011,SSS,CIVIC,2012-06,1
2012,SSS,CIVIC,2012-06,547
2010,ELP,CROSSTOUR,2012-06,1
2011,ELP,CRV,2012-06,12
2012,ELP,CRV,2012-06,12821
2011,SSS,INSIGHT,2012-06,15
2012,SSS,INSIGHT,2012-06,459
2011,HMA,PILOT,2012-06,6
2012,HMA,PILOT,2012-06,9397
2011,MAP,RDX,2012-06,16
2012,MAP,RDX,2012-06,135
2011,HMA,RIDGELINE,2012-06,55
2012,HMA,RIDGELINE,2012-06,1076
2011,CSS,RL,2012-06,6
2012,CSS,RL,2012-06,24
2012,HCM,ZDX,2012-06,60
2011,MAP,ACCORD,2012-07,38
2012,MAP,ACCORD,2012-07,30629
2011,ELP,CROSSTOUR,2012-07,10
2012,ELP,CROSSTOUR,2012-07,1963
2011,CSS,CRV,2012-07,3
2012,CSS,CRV,2012-07,1429
2012,HCM,CRV,2012-07,8341
2011,HDM,CRV,2012-07,10
2012,HDM,CRV,2012-07,5
2011,SSS,CRZ,2012-07,25
2012,SSS,CRZ,2012-07,318
2011,CSS,FIT,2012-07,4
2012,CSS,FIT,2012-07,4783
2011,SSS,FIT,2012-07,1
2012,SSS,FIT,2012-07,31
2013,HMIN,ILX,2012-07,1514
2011,HCM,MDX,2012-07,8
2012,HCM,MDX,2012-07,4706
2011,HMA,ODYSSEY,2012-07,22
2012,HMA,ODYSSEY,2012-07,12477
2013,ELP,RDX,2012-07,2804
2011,MAP,TL,2012-07,2
2012,MAP,TL,2012-07,2597
2011,CSS,TSX,2012-07,19
2012,CSS,TSX,2012-07,2166
2010,HCM,ZDX,2012-07,4
2011,HMA,ACCORD,2012-08,2
2011,HCM,CIVIC,2012-08,1
2012,HCM,CIVIC,2012-08,11347
2011,HMIN,CIVIC,2012-08,1
2012,HMIN,CIVIC,2012-08,12375
2011,SSS,CIVIC,2012-08,1
2012,SSS,CIVIC,2012-08,559
2011,ELP,CROSSTOUR,2012-08,16
2012,ELP,CROSSTOUR,2012-08,1945
2011,ELP,CRV,2012-08,5
2012,ELP,CRV,2012-08,13031
2010,TSS,FCX,2012-08,1
2013,CSS,FIT,2012-08,788
2013,TSS,FIT,2012-08,9
2013,HMIN,ILX,2012-08,1702
2013,HCM,MDX,2012-08,1
2011,HMA,ODYSSEY,2012-08,15
2012,HMA,ODYSSEY,2012-08,12480
2011,HMA,PILOT,2012-08,6
2012,HMA,PILOT,2012-08,10368
2011,MAP,RDX,2012-08,3
2012,MAP,RDX,2012-08,29
2012,CSS,RL,2012-08,41
2012,HCM,ZDX,2012-08,92
2013,CSS,ACCORD,2012-09,20
2011,MAP,ACCORD,2012-09,8
2012,MAP,ACCORD,2012-09,23262
2011,CSS,CRV,2012-09,3
2012,CSS,CRV,2012-09,354
2013,ELP,CRV,2012-09,2117
2012,HCM,CRV,2012-09,8153
2011,HDM,CRV,2012-09,1
2012,HDM,CRV,2012-09,1474
2011,SSS,CRZ,2012-09,19
2012,SSS,CRZ,2012-09,306
2011,CSS,FIT,2012-09,1
2012,CSS,FIT,2012-09,2009
2012,SSS,FIT,2012-09,9
2011,SSS,INSIGHT,2012-09,6
2012,SSS,INSIGHT,2012-09,222
2011,HCM,MDX,2012-09,14
2012,HCM,MDX,2012-09,4386
2013,HMA,ODYSSEY,2012-09,148
2010,HMA,PILOT,2012-09,1
2013,HMA,PILOT,2012-09,287
2013,HMA,PILOT,2013-08,13371
2012,HMA,RIDGELINE,2013-08,76
2011,CSS,RL,2013-08,1
2012,CSS,RL,2013-08,2
2014,CSS,RLX,2013-08,370
2013,MAP,TL,2013-08,1852
2013,CSS,TSX,2013-08,1413
2011,HCM,ZDX,2013-08,1
2012,HCM,ZDX,2013-08,5
2014,CSS,ACCORD,2013-09,62
2012,MAP,ACCORD,2013-09,71
2011,HCM,CIVIC,2013-09,1
2012,HCM,CIVIC,2013-09,73
2013,HMIN,CIVIC,2013-09,15368
2012,SSS,CIVIC,2013-09,37
2012,ELP,CROSSTOUR,2013-09,66
2012,CSS,CRV,2013-09,2
2013,ELP,CRV,2013-09,2371
2014,ELP,CRV,2013-09,8078
2012,HCM,CRV,2013-09,3
2012,SSS,CRZ,2013-09,73
2012,CSS,FIT,2013-09,10
2013,SSS,INSIGHT,2013-09,332
2012,HCM,MDX,2013-09,2
2012,HMA,ODYSSEY,2013-09,16
2012,HMA,PILOT,2013-09,8
2013,ELP,RDX,2013-09,51
2014,ELP,RDX,2013-09,3484
2013,HMA,RIDGELINE,2013-09,1244
2014,HMA,RIDGELINE,2013-09,28
2012,MAP,TL,2013-09,24
2012,CSS,TSX,2013-09,72
2010,HCM,ZDX,2013-09,1
2013,HCM,ZDX,2013-09,14
2013,CSS,ACCORD,2013-10,2
2014,CSS,ACCORD,2013-10,72
2011,MAP,ACCORD,2013-10,2
2012,MAP,ACCORD,2013-10,35
2013,HCM,CIVIC,2013-10,11466
2013,HMIN,CIVIC,2013-10,15591
2013,ELP,CROSSTOUR,2013-10,1206
2012,ELP,CRV,2013-10,2
2013,HCM,CRV,2013-10,2106
2014,HCM,CRV,2013-10,7910
2013,HDM,CRV,2013-10,1030
2014,HDM,CRV,2013-10,197
2013,SSS,CRZ,2013-10,273
2013,CSS,FIT,2013-10,3684
2014,TSS,FIT,2013-10,39
2013,SSS,INSIGHT,2013-10,458
2013,HCM,MDX,2013-10,142
2014,HMA,MDX,2013-10,5436
2012,HMA,ODYSSEY,2013-10,6
2013,HMA,PILOT,2013-10,7061
2014,HMA,PILOT,2013-10,2101
2012,MAP,RDX,2013-10,1
2012,HMA,RIDGELINE,2013-10,31
2012,CSS,RL,2013-10,1
2014,CSS,RLX,2013-10,831
2013,MAP,TL,2013-10,992
2014,MAP,TL,2013-10,282
2013,CSS,TSX,2013-10,1105
2014,CSS,TSX,2013-10,54
2012,HCM,ZDX,2013-10,4
2013,MAP,ACCORD,2013-11,5382
2014,MAP,ACCORD,2013-11,20258
2012,HCM,CIVIC,2013-11,29
2012,HMIN,CIVIC,2013-11,41
2012,SSS,CIVIC,2013-11,47
2011,ELP,CROSSTOUR,2013-11,1
2012,ELP,CROSSTOUR,2013-11,36
2013,ELP,CRV,2013-11,302
2014,ELP,CRV,2013-11,10398
2012,SSS,CRZ,2013-11,40
2012,CSS,FIT,2013-11,9
2013,HMIN,ILX,2013-11,161
2014,HMIN,ILX,2013-11,1348
2012,SSS,INSIGHT,2013-11,7
2012,HCM,MDX,2013-11,1
2013,HMA,ODYSSEY,2013-11,74
2014,HMA,ODYSSEY,2013-11,8845
2012,HMA,PILOT,2013-11,2
2013,ELP,RDX,2013-11,16
2014,ELP,RDX,2013-11,3439
2013,HMA,RIDGELINE,2013-11,693
2014,HMA,RIDGELINE,2013-11,579
2010,CSS,RL,2013-11,1
2012,MAP,TL,2013-11,15
2012,CSS,TSX,2013-11,22
2013,HCM,ZDX,2013-11,5
2013,MAP,ACCORD,2013-12,3945
2014,MAP,ACCORD,2013-12,27087
2013,ELP,RDX,2012-09,2771
2011,HMA,RIDGELINE,2012-09,15
2012,HMA,RIDGELINE,2012-09,1014
2011,MAP,TL,2012-09,1
2012,MAP,TL,2012-09,3038
2011,CSS,TSX,2012-09,7
2012,CSS,TSX,2012-09,1591
2010,HCM,ZDX,2012-09,2
2013,CSS,ACCORD,2012-10,195
2011,MAP,ACCORD,2012-10,15
2012,MAP,ACCORD,2012-10,12664
2012,HCM,CIVIC,2012-10,10378
2012,SSS,CIVIC,2012-10,485
2011,ELP,CROSSTOUR,2012-10,10
2012,ELP,CROSSTOUR,2012-10,1835
2012,ELP,CRV,2012-10,2658
2013,HCM,CRV,2012-10,3156
2013,HDM,CRV,2012-10,55
2010,TSS,FCX,2012-10,1
2013,CSS,FIT,2012-10,2730
2013,TSS,FIT,2012-10,19
2011,SSS,INSIGHT,2012-10,7
2012,SSS,INSIGHT,2012-10,222
2013,HCM,MDX,2012-10,430
2013,HMA,ODYSSEY,2012-10,1230
2012,HMA,PILOT,2012-10,7075
2012,MAP,RDX,2012-10,24
2013,HMA,RIDGELINE,2012-10,187
2012,CSS,RL,2012-10,21
2013,MAP,TL,2012-10,121
2013,CSS,TSX,2012-10,43
2012,HCM,ZDX,2012-10,48
2013,MAP,ACCORD,2012-11,22121
2013,HCM,CIVIC,2012-11,61
2011,HMIN,CIVIC,2012-11,1
2012,HMIN,CIVIC,2012-11,15516
2013,ELP,CROSSTOUR,2012-11,9
2012,CSS,CRV,2012-11,201
2013,ELP,CRV,2012-11,11235
2012,HCM,CRV,2012-11,1404
2011,HDM,CRV,2012-11,1
2012,HDM,CRV,2012-11,1273
2011,SSS,CRZ,2012-11,14
2012,SSS,CRZ,2012-11,230
2012,CSS,FIT,2012-11,817
2012,SSS,FIT,2012-11,6
2013,HMIN,ILX,2012-11,2116
2013,SSS,INSIGHT,2012-11,104
2011,HCM,MDX,2012-11,10
2012,HCM,MDX,2012-11,1524
2011,HMA,ODYSSEY,2012-11,8
2012,HMA,ODYSSEY,2012-11,6449
2010,HMA,PILOT,2012-11,1
2013,HMA,PILOT,2012-11,6224
2013,ELP,RDX,2012-11,3039
2011,HMA,RIDGELINE,2012-11,5
2012,HMA,RIDGELINE,2012-11,547
2012,MAP,TL,2012-11,1075
2011,CSS,TSX,2012-11,2
2012,CSS,TSX,2012-11,1555
2010,HCM,ZDX,2012-11,1
2013,HCM,ZDX,2012-11,9
2013,MAP,ACCORD,2012-12,25811
2012,HCM,CIVIC,2012-12,11648
2012,HMIN,CIVIC,2012-12,14499
2012,SSS,CIVIC,2012-12,482
2011,ELP,CROSSTOUR,2012-12,6
2012,ELP,CROSSTOUR,2012-12,1659
2012,CSS,CRV,2012-12,125
2010,ELP,CRV,2012-12,1
2013,ELP,CRV,2012-12,12168
2012,HCM,CRV,2012-12,524
2012,HDM,CRV,2012-12,871
2011,SSS,CRZ,2012-12,2
2012,SSS,CRZ,2012-12,179
2011,CSS,FIT,2012-12,1
2012,CSS,FIT,2012-12,571
2012,SSS,FIT,2012-12,3
2013,HMIN,ILX,2012-12,2189
2013,SSS,INSIGHT,2012-12,215
2011,HCM,MDX,2012-12,2
2012,HCM,MDX,2012-12,652
2011,HMA,ODYSSEY,2012-12,2
2012,HMA,ODYSSEY,2012-12,3396
2012,HMA,PILOT,2012-12,1132
2013,ELP,RDX,2012-12,3639
2013,HMA,RIDGELINE,2012-12,972
2011,MAP,TL,2012-12,1
2012,MAP,TL,2012-12,552
2011,CSS,TSX,2012-12,3
2012,CSS,TSX,2012-12,1346
2013,HCM,ZDX,2012-12,10
2013,HCM,CIVIC,2013-12,10868
2014,HCM,CIVIC,2013-12,392
2012,HMIN,CIVIC,2013-12,31
2013,ELP,CROSSTOUR,2013-12,1079
2014,ELP,CROSSTOUR,2013-12,215
2013,ELP,CRV,2013-12,204
2014,ELP,CRV,2013-12,12462
2012,HCM,CRV,2013-12,1
2012,SSS,CRZ,2013-12,36
2012,CSS,FIT,2013-12,5
2013,HMIN,ILX,2013-12,111
2014,HMIN,ILX,2013-12,1399
2012,SSS,INSIGHT,2013-12,3
2012,HCM,MDX,2013-12,1
2013,HMA,ODYSSEY,2013-12,43
2014,HMA,ODYSSEY,2013-12,11581
2013,HMA,PILOT,2013-12,822
2014,HMA,PILOT,2013-12,7822
2013,ELP,RDX,2013-12,13
2014,ELP,RDX,2013-12,4092
2012,HMA,RIDGELINE,2013-12,13
2012,MAP,TL,2013-12,10
2011,CSS,TSX,2013-12,1
2012,CSS,TSX,2013-12,19
2013,HCM,ZDX,2013-12,13
2014,CSS,ACCORD,2014-01,40
2011,MAP,ACCORD,2014-01,1
2012,MAP,ACCORD,2014-01,18
2012,HCM,CIVIC,2014-01,21
2013,HMIN,CIVIC,2014-01,11863
2014,HMIN,CIVIC,2014-01,2302
2012,SSS,CIVIC,2014-01,5
2013,ELP,CROSSTOUR,2014-01,943
2014,ELP,CROSSTOUR,2014-01,324
2013,ELP,CRV,2014-01,82
2014,ELP,CRV,2014-01,8891
2012,SSS,CRZ,2014-01,17
2013,HMIN,ILX,2014-01,77
2014,HMIN,ILX,2014-01,1223
2012,SSS,INSIGHT,2014-01,1
2012,HCM,MDX,2014-01,2
2013,HMA,ODYSSEY,2014-01,30
2014,HMA,ODYSSEY,2014-01,8825
2012,HMA,PILOT,2014-01,1
2013,ELP,RDX,2014-01,11
2014,ELP,RDX,2014-01,3041
2012,HMA,RIDGELINE,2014-01,8
2011,CSS,RL,2014-01,1
2012,CSS,RL,2014-01,2
2013,MAP,TL,2014-01,211
2014,MAP,TL,2014-01,1332
2011,CSS,TSX,2014-01,1
2012,CSS,TSX,2014-01,14
2013,HCM,ZDX,2014-01,10
2014,CSS,ACCORD,2014-02,23
2012,MAP,ACCORD,2014-02,12
2013,HCM,CIVIC,2014-02,5075
2014,HCM,CIVIC,2014-02,3376
2013,HMIN,CIVIC,2014-02,6980
2014,HMIN,CIVIC,2014-02,6147
2012,ELP,CROSSTOUR,2014-02,16
2013,ELP,CRV,2014-02,62
2014,ELP,CRV,2014-02,9518
2012,SSS,CRZ,2014-02,23
2013,HMIN,ILX,2014-02,93
2014,HMIN,ILX,2014-02,1216
2012,SSS,INSIGHT,2014-02,5
2013,HMA,ODYSSEY,2014-02,14
2014,HMA,ODYSSEY,2014-02,8956
2013,HMA,PILOT,2014-02,53
2014,HMA,PILOT,2014-02,6871
2013,ELP,RDX,2014-02,5
2014,ELP,RDX,2014-02,2888
2013,HMA,RIDGELINE,2014-02,320
2014,HMA,RIDGELINE,2014-02,814
2012,CSS,RL,2014-02,1
2013,MAP,TL,2014-02,123
2014,MAP,TL,2014-02,1359
2012,CSS,TSX,2014-02,7
2013,HCM,ZDX,2014-02,5
2013,MAP,ACCORD,2014-03,1681
2014,MAP,ACCORD,2014-03,32236
2012,HCM,CIVIC,2014-03,5
2015,HCM,CIVIC,2014-03,1
2012,HMIN,CIVIC,2014-03,4
2012,SSS,CIVIC,2014-03,7
2013,ELP,CROSSTOUR,2014-03,479
2014,ELP,CROSSTOUR,2014-03,522
2012,ELP,CRV,2014-03,8
2013,HCM,CRV,2014-03,173
2014,HCM,CRV,2014-03,13841
2013,MAP,ACCORD,2013-01,24977
2011,HCM,CIVIC,2013-01,1
2012,HCM,CIVIC,2013-01,6636
2012,HMIN,CIVIC,2013-01,5293
2012,SSS,CIVIC,2013-01,454
2013,ELP,CROSSTOUR,2013-01,633
2012,CSS,CRV,2013-01,24
2010,ELP,CRV,2013-01,1
2013,ELP,CRV,2013-01,9783
2012,HCM,CRV,2013-01,102
2012,HDM,CRV,2013-01,178
2011,SSS,CRZ,2013-01,1
2012,SSS,CRZ,2013-01,102
2012,CSS,FIT,2013-01,450
2012,SSS,FIT,2013-01,5
2013,HMIN,ILX,2013-01,1857
2013,SSS,INSIGHT,2013-01,276
2011,HCM,MDX,2013-01,3
2012,HCM,MDX,2013-01,199
2012,HMA,ODYSSEY,2013-01,592
2011,HMA,PILOT,2013-01,1
2012,HMA,PILOT,2013-01,279
2013,ELP,RDX,2013-01,2847
2011,HMA,RIDGELINE,2013-01,5
2012,HMA,RIDGELINE,2013-01,364
2012,MAP,TL,2013-01,243
2011,CSS,TSX,2013-01,2
2012,CSS,TSX,2013-01,743
2013,HCM,ZDX,2013-01,22
2013,MAP,ACCORD,2013-02,27605
2013,HCM,CIVIC,2013-02,9414
2012,HMIN,CIVIC,2013-02,1525
2012,ELP,CROSSTOUR,2013-02,587
2012,CSS,CRV,2013-02,21
2013,ELP,CRV,2013-02,11130
2012,HCM,CRV,2013-02,55
2012,HDM,CRV,2013-02,123
2011,SSS,CRZ,2013-02,5
2012,SSS,CRZ,2013-02,103
2012,CSS,FIT,2013-02,372
2012,SSS,FIT,2013-02,4
2013,HMIN,ILX,2013-02,1994
2013,SSS,INSIGHT,2013-02,322
2011,HCM,MDX,2013-02,4
2012,HCM,MDX,2013-02,92
2012,HMA,ODYSSEY,2013-02,237
2013,HMA,PILOT,2013-02,9459
2013,ELP,RDX,2013-02,2800
2013,HMA,RIDGELINE,2013-02,946
2012,MAP,TL,2013-02,175
2011,CSS,TSX,2013-02,2
2012,CSS,TSX,2013-02,515
2013,HCM,ZDX,2013-02,16
2013,CSS,ACCORD,2013-03,27
2014,CSS,ACCORD,2013-03,24
2011,MAP,ACCORD,2013-03,1
2012,MAP,ACCORD,2013-03,331
2012,HCM,CIVIC,2013-03,1075
2013,HMIN,CIVIC,2013-03,13936
2012,SSS,CIVIC,2013-03,151
2013,ELP,CROSSTOUR,2013-03,1019
2012,ELP,CRV,2013-03,13
2013,HCM,CRV,2013-03,9329
2013,HDM,CRV,2013-03,2159
2013,SSS,CRZ,2013-03,303
2013,CSS,FIT,2013-03,4131
2013,TSS,FIT,2013-03,22
2012,SSS,INSIGHT,2013-03,70
2013,HCM,MDX,2013-03,3026
2013,HMA,ODYSSEY,2013-03,10311
2012,HMA,PILOT,2013-03,74
2012,HMA,RIDGELINE,2013-03,260
2011,CSS,RL,2013-03,1
2012,CSS,RL,2013-03,7
2014,CSS,RLX,2013-03,310
2013,MAP,TL,2013-03,2813
2013,CSS,TSX,2013-03,1101
2012,HCM,ZDX,2013-03,14
2013,MAP,ACCORD,2013-04,34696
2012,HCM,CIVIC,2013-04,639
2012,HMIN,CIVIC,2013-04,438
2012,SSS,CIVIC,2013-04,117
2013,ELP,CROSSTOUR,2013-04,1099
2012,ELP,CRV,2013-04,16
2013,HCM,CRV,2013-04,11058
2013,HDM,CRV,2013-04,1498
2013,SSS,CRZ,2013-04,281
2013,CSS,FIT,2013-04,4208
2013,TSS,FIT,2013-04,25
2013,SSS,INSIGHT,2013-04,341
2013,HCM,MDX,2013-04,2950
2012,HMA,ODYSSEY,2013-04,106
2013,HDM,CRV,2014-03,33
2014,HDM,CRV,2014-03,1269
2013,SSS,CRZ,2014-03,86
2014,SSS,CRZ,2014-03,253
2013,CSS,FIT,2014-03,4169
2015,HCL,FIT,2014-03,1
2014,TSS,FIT,2014-03,45
2013,SSS,INSIGHT,2014-03,276
2014,SSS,INSIGHT,2014-03,133
2013,HCM,MDX,2014-03,31
2014,HMA,MDX,2014-03,5768
2012,HMA,ODYSSEY,2014-03,1
2012,HMA,PILOT,2014-03,7
2012,HMA,RIDGELINE,2014-03,3
2014,CSS,RLX,2014-03,388
2012,MAP,TL,2014-03,5
2013,CSS,TSX,2014-03,89
2014,CSS,TSX,2014-03,1017
2012,HCM,ZDX,2014-03,3
2014,CSS,ACCORD,2014-04,37
2012,MAP,ACCORD,2014-04,7
2012,HCM,CIVIC,2014-04,2
2013,HMIN,CIVIC,2014-04,1698
2014,HMIN,CIVIC,2014-04,16954
2012,SSS,CIVIC,2014-04,5
2013,ELP,CROSSTOUR,2014-04,278
2014,ELP,CROSSTOUR,2014-04,1082
2013,HCM,CRV,2014-04,112
2014,HCM,CRV,2014-04,13512
2013,HDM,CRV,2014-04,19
2014,HDM,CRV,2014-04,1250
2013,SSS,CRZ,2014-04,88
2014,SSS,CRZ,2014-04,267
2013,TSS,FCX,2014-04,1
2013,CSS,FIT,2014-04,4124
2015,HCL,FIT,2014-04,5
2014,TSS,FIT,2014-04,52
2012,SSS,INSIGHT,2014-04,1
2013,HCM,MDX,2014-04,12
2014,HMA,MDX,2014-04,5171
2013,HMA,ODYSSEY,2014-04,11
2014,HMA,ODYSSEY,2014-04,11637
2012,HMA,PILOT,2014-04,5
2015,ELP,RDX,2014-04,374
2012,HMA,RIDGELINE,2014-04,2
2014,CSS,RLX,2014-04,351
2012,MAP,TL,2014-04,3
2013,CSS,TSX,2014-04,77
2014,CSS,TSX,2014-04,798
2013,MAP,ACCORD,2014-05,617
2014,MAP,ACCORD,2014-05,37129
2013,HCM,CIVIC,2014-05,592
2014,HCM,CIVIC,2014-05,10978
2012,HMIN,CIVIC,2014-05,8
2012,ELP,CROSSTOUR,2014-05,12
2013,ELP,CRV,2014-05,19
2014,ELP,CRV,2014-05,13971
2012,SSS,CRZ,2014-05,10
2013,HMIN,ILX,2014-05,78
2014,HMIN,ILX,2014-05,1475
2013,SSS,INSIGHT,2014-05,242
2014,SSS,INSIGHT,2014-05,217
2012,HCM,MDX,2014-05,1
2013,HMA,PILOT,2014-05,19
2014,HMA,PILOT,2014-05,9574
2014,ELP,RDX,2014-05,2136
2013,HMA,RIDGELINE,2014-05,186
2014,HMA,RIDGELINE,2014-05,1161
2012,CSS,RL,2014-05,2
2013,MAP,TL,2014-05,59
2014,MAP,TL,2014-05,1323
2012,CSS,TSX,2014-05,3
2013,HCM,ZDX,2014-05,5
2013,MAP,ACCORD,2014-06,353
2014,MAP,ACCORD,2014-06,33786
2012,HCM,CIVIC,2014-06,5
2012,HMIN,CIVIC,2014-06,4
2012,SSS,CIVIC,2014-06,3
2013,ELP,CROSSTOUR,2014-06,99
2014,ELP,CROSSTOUR,2014-06,602
2013,ELP,CRV,2014-06,7
2014,ELP,CRV,2014-06,12250
2012,SSS,CRZ,2014-06,10
2013,HMIN,ILX,2014-06,82
2014,HMIN,ILX,2014-06,907
2013,SSS,INSIGHT,2014-06,183
2014,SSS,INSIGHT,2014-06,182
2012,HCM,MDX,2014-06,1
2015,HMA,MDX,2014-06,805
2012,HMA,PILOT,2014-06,1
2015,HMA,PILOT,2014-06,258
2012,HMA,PILOT,2013-04,45
2012,MAP,RDX,2013-04,3
2012,HMA,RIDGELINE,2013-04,230
2012,CSS,RL,2013-04,7
2014,CSS,RLX,2013-04,425
2013,MAP,TL,2013-04,2970
2013,CSS,TSX,2013-04,1401
2012,HCM,ZDX,2013-04,13
2013,CSS,ACCORD,2013-05,9
2014,CSS,ACCORD,2013-05,58
2012,MAP,ACCORD,2013-05,233
2013,HCM,CIVIC,2013-05,12449
2013,HMIN,CIVIC,2013-05,16992
2011,ELP,CROSSTOUR,2013-05,1
2012,ELP,CROSSTOUR,2013-05,271
2012,CSS,CRV,2013-05,6
2013,ELP,CRV,2013-05,13978
2012,HCM,CRV,2013-05,4
2012,HDM,CRV,2013-05,20
2012,SSS,CRZ,2013-05,120
2012,CSS,FIT,2013-05,139
2012,SSS,FIT,2013-05,4
2013,HMIN,ILX,2013-05,1680
2014,HMIN,ILX,2013-05,36
2012,SSS,INSIGHT,2013-05,50
2012,HCM,MDX,2013-05,39
2013,HMA,ODYSSEY,2013-05,14154
2013,HMA,PILOT,2013-05,11964
2013,ELP,RDX,2013-05,3708
2014,ELP,RDX,2013-05,1238
2013,HMA,RIDGELINE,2013-05,1435
2009,CSS,RL,2013-05,1
2012,MAP,TL,2013-05,97
2011,CSS,TSX,2013-05,3
2012,CSS,TSX,2013-05,201
2010,HCM,ZDX,2013-05,1
2013,HCM,ZDX,2013-05,31
2013,CSS,ACCORD,2013-06,2
2014,CSS,ACCORD,2013-06,42
2011,MAP,ACCORD,2013-06,1
2012,MAP,ACCORD,2013-06,141
2012,HCM,CIVIC,2013-06,242
2013,HMIN,CIVIC,2013-06,16228
2012,SSS,CIVIC,2013-06,56
2013,ELP,CROSSTOUR,2013-06,1226
2012,CSS,CRV,2013-06,1
2013,ELP,CRV,2013-06,12234
2012,HCM,CRV,2013-06,7
2012,HDM,CRV,2013-06,5
2012,SSS,CRZ,2013-06,114
2012,CSS,FIT,2013-06,75
2012,SSS,FIT,2013-06,1
2013,HMIN,ILX,2013-06,1149
2014,HMIN,ILX,2013-06,300
2012,SSS,INSIGHT,2013-06,36
2012,HCM,MDX,2013-06,27
2013,HMA,ODYSSEY,2013-06,13592
2012,HMA,PILOT,2013-06,21
2013,ELP,RDX,2013-06,1531
2014,ELP,RDX,2013-06,2321
2011,HMA,RIDGELINE,2013-06,1
2012,HMA,RIDGELINE,2013-06,138
2012,MAP,TL,2013-06,70
2012,CSS,TSX,2013-06,129
2013,HCM,ZDX,2013-06,38
2013,MAP,ACCORD,2013-07,32521
2013,HCM,CIVIC,2013-07,13807
2012,HMIN,CIVIC,2013-07,204
2011,ELP,CROSSTOUR,2013-07,1
2012,ELP,CROSSTOUR,2013-07,139
2012,ELP,CRV,2013-07,3
2013,HCM,CRV,2013-07,15059
2013,HDM,CRV,2013-07,1213
2013,SSS,CRZ,2013-07,294
2013,CSS,FIT,2013-07,5086
