id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
298,Quercus_Pyrenaica,0.005859,0.003906,0.023438,0.039062,0.005859,0.001953,0.017578,0.007812,0,0.005859,0.017578,0.005859,0.046875,0,0.017578,0,0.021484,0.041016,0.044922,0.005859,0.027344,0,0,0.005859,0.003906,0.019531,0,0.017578,0.050781,0.005859,0.005859,0.001953,0.015625,0,0.005859,0.015625,0.015625,0.033203,0.011719,0.007812,0,0.035156,0.025391,0.005859,0.041016,0.003906,0.019531,0.076172,0,0.035156,0.007812,0,0.035156,0,0.027344,0,0.003906,0.033203,0.044922,0.015625,0,0,0.033203,0,0.00020423,0.00020615,0.0002165,0.0002431,0.00022021,0.00021111,0.0002124,0.00022499,0.00023749,0.00021712,0.00017715,0.00014463,0.00012188,0.00013746,0.00016712,0.0002054,0.00020869,0.00023362,0.00026661,0.00025478,0.00020995,0.00017939,0.00013944,0.00010001,0.000059724,0.000073336,0.00011756,0.00016138,0.00020529,0.00023876,0.00019724,0.0001635,0.00019705,0.00024567,0.00027953,0.00031338,0.00026899,0.00026843,0.00021698,0.00016989,0.00014978,0.00019004,0.00023091,0.00025615,0.00021028,0.00016555,0.00012148,0.000079068,0.000070139,0.00011174,0.00015316,0.00019523,0.00023736,0.00027053,0.00030433,0.00026927,0.0002328,0.00023604,0.00019023,0.00015434,0.00013249,0.00013396,0.00016846,0.00020145,0.021484,0.030273,0.021484,0.000977,0.019531,0.012695,0.007812,0.049805,0.045898,0,0,0,0.025391,0.029297,0,0.009766,0.051758,0.000977,0,0.047852,0,0.009766,0.045898,0,0.001953,0,0.015625,0.005859,0.03125,0.017578,0.021484,0,0,0.03418,0.023438,0,0,0.030273,0.001953,0,0,0.009766,0.007812,0.035156,0.026367,0.051758,0.032227,0.00293,0.010742,0.056641,0,0.000977,0,0.007812,0.026367,0,0.004883,0,0.019531,0,0,0,0.069336,0.023438
302,Eucalyptus_Neglecta,0.0625,0.13672,0.009766,0.003906,0,0.18945,0,0,0.005859,0.007812,0.09375,0,0.072266,0.009766,0,0,0.007812,0.064453,0.007812,0.011719,0,0,0,0,0.003906,0.001953,0,0.001953,0.046875,0,0,0,0.019531,0,0.001953,0.023438,0.009766,0,0,0,0,0.027344,0.001953,0.001953,0.033203,0,0,0,0,0,0.056641,0,0,0,0,0,0.009766,0.013672,0.011719,0.011719,0,0,0.039062,0,0.00097884,0.00090874,0.00084532,0.00078192,0.00071925,0.00066112,0.00060398,0.00055114,0.00050092,0.000459,0.00042396,0.00037908,0.00033384,0.00031521,0.00031482,0.00033737,0.00036601,0.00038473,0.00033036,0.0003783,0.00043542,0.00050207,0.00054972,0.00053069,0.00059734,0.00066002,0.00072267,0.00070768,0.0007731,0.00083977,0.00089082,0.0008467,0.00078021,0.00074736,0.00068291,0.00072003,0.00066477,0.00060202,0.00053621,0.0005363,0.00058226,0.00052689,0.00046868,0.00040462,0.00034613,0.00031084,0.00039285,0.00041456,0.00038435,0.00035343,0.00033407,0.00032947,0.00034524,0.00038024,0.00042989,0.00048482,0.00053046,0.00057962,0.00063524,0.00069387,0.00075685,0.00082448,0.00089198,0.00095207,0.068359,0.001953,0.00293,0.016602,0.014648,0,0.020508,0.025391,0,0.001953,0.005859,0,0,0,0.000977,0,0,0.000977,0.011719,0.009766,0,0,0.005859,0.021484,0.008789,0.010742,0.014648,0.011719,0.00293,0.000977,0.026367,0,0,0.088867,0.003906,0,0.001953,0.21777,0.013672,0.007812,0,0,0.038086,0.013672,0.004883,0.061523,0.022461,0,0,0,0,0,0.02832,0.014648,0.001953,0,0.06543,0.004883,0.004883,0,0,0.03125,0,0.088867
303,Quercus_Pubescens,0.009766,0,0.027344,0.021484,0.009766,0.001953,0.021484,0,0.005859,0.015625,0.003906,0.015625,0.011719,0.005859,0.035156,0,0.015625,0.001953,0.019531,0.011719,0.064453,0.007812,0,0.027344,0,0.013672,0.001953,0.007812,0.017578,0,0.013672,0.005859,0.009766,0,0.009766,0.005859,0.011719,0.033203,0.021484,0.009766,0.003906,0.021484,0.029297,0.003906,0.007812,0.007812,0.03125,0.11523,0.003906,0.044922,0.005859,0,0.054688,0.005859,0.091797,0.011719,0,0.017578,0.033203,0.003906,0,0,0.007812,0.001953,0.00077933,0.00088573,0.0009904,0.0011087,0.0012258,0.0013465,0.0014684,0.0015897,0.0017044,0.0018139,0.0019026,0.0018835,0.0018611,0.0017664,0.0016599,0.001549,0.0014527,0.0013448,0.0012321,0.0011221,0.0010157,0.00091408,0.00082535,0.00073236,0.00065497,0.00057884,0.00054026,0.0005114,0.00050452,0.00053733,0.00059583,0.00066767,0.00074701,0.00084402,0.00094219,0.0010481,0.0011562,0.0012717,0.0013897,0.0015033,0.0016222,0.0017562,0.0018805,0.0019321,0.0018517,0.0017405,0.0016255,0.0015157,0.0014129,0.0012963,0.0011861,0.0010743,0.00096056,0.00085635,0.00075226,0.00064911,0.00056874,0.00050043,0.00046665,0.00045675,0.00048123,0.0005354,0.00061142,0.0006928,0,0.048828,0,0.089844,0,0.041016,0.010742,0,0.016602,0.03125,0.000977,0,0.040039,0,0,0,0.14844,0,0.040039,0.03125,0,0,0.027344,0.032227,0.025391,0,0.001953,0,0.007812,0.041992,0.013672,0,0.015625,0,0.007812,0,0.000977,0,0.030273,0.095703,0.000977,0.005859,0.020508,0,0.017578,0,0.03418,0,0.010742,0.001953,0,0,0.040039,0.004883,0,0,0.00293,0,0.056641,0,0,0.000977,0,0.00293
304,Morus_Nigra,0.001953,0,0.017578,0.011719,0.025391,0,0.017578,0,0.003906,0.005859,0,0.021484,0.005859,0.017578,0.033203,0,0.009766,0.011719,0,0,0.033203,0.035156,0,0.050781,0.015625,0.013672,0.03125,0.019531,0.001953,0.011719,0.021484,0.005859,0.001953,0,0.001953,0,0.003906,0.033203,0.03125,0.017578,0.005859,0.005859,0.080078,0.019531,0.003906,0.015625,0.054688,0.099609,0.007812,0.035156,0.003906,0.003906,0.023438,0.003906,0.039062,0.025391,0.009766,0.001953,0.001953,0.003906,0,0.023438,0.009766,0.007812,0.00044842,0.00045183,0.00045642,0.00046804,0.00048058,0.0004978,0.00051811,0.00053467,0.00054396,0.00054424,0.00054341,0.00054662,0.00051836,0.00048801,0.00049136,0.00054596,0.00054775,0.00049315,0.00048938,0.00052616,0.00055043,0.00055582,0.00056251,0.00055835,0.00055255,0.00053576,0.00051821,0.00049654,0.00047849,0.00046666,0.00045955,0.00045117,0.0004429,0.00043638,0.00043905,0.00044332,0.00043902,0.00044618,0.00044872,0.00046011,0.00047478,0.00049414,0.00050932,0.0005173,0.00054673,0.00058111,0.00060893,0.00064783,0.00066053,0.00062056,0.00059052,0.00055679,0.00054654,0.00052073,0.00050454,0.00048469,0.00047858,0.0004667,0.00046093,0.00045353,0.00045077,0.00045432,0.00045055,0.00045091,0.008789,0.023438,0.041992,0.001953,0.018555,0.003906,0.009766,0.05957,0.020508,0,0.00293,0,0.010742,0.044922,0,0.000977,0.005859,0,0.000977,0.023438,0,0.042969,0.018555,0,0.000977,0.000977,0.000977,0.013672,0.088867,0.018555,0.042969,0.001953,0,0.007812,0.021484,0,0,0.030273,0.00293,0.000977,0,0.010742,0.007812,0.029297,0.008789,0.046875,0.044922,0.010742,0.011719,0.11523,0,0.007812,0,0.014648,0.03125,0,0.009766,0,0.020508,0,0,0,0.032227,0.025391
306,Quercus_x_Turneri,0.015625,0.042969,0.037109,0.023438,0,0.037109,0.011719,0,0.005859,0.007812,0.066406,0.005859,0.076172,0.001953,0.009766,0,0.023438,0.041016,0.019531,0.009766,0.027344,0,0,0,0,0.009766,0,0.009766,0.052734,0.009766,0.001953,0,0.015625,0,0.001953,0.03125,0.009766,0.021484,0.009766,0.003906,0,0.037109,0.011719,0.003906,0.046875,0.001953,0.007812,0.039062,0,0.011719,0.048828,0,0.029297,0.001953,0.019531,0.003906,0.001953,0.035156,0.025391,0.015625,0,0,0.015625,0.001953,0.00033198,0.00032503,0.00030427,0.00026449,0.00022456,0.00017489,0.00016624,0.00020217,0.00025407,0.00030204,0.00034877,0.00032721,0.00029301,0.0003433,0.00035982,0.00030119,0.00024719,0.00018264,0.00012254,0.00010884,0.00015269,0.00021134,0.00027271,0.0003309,0.00038952,0.00035877,0.00032476,0.00037873,0.00042267,0.0004515,0.0003951,0.00037982,0.00032878,0.00026887,0.00022913,0.00027172,0.00031685,0.00033342,0.00026372,0.00022563,0.00015692,0.000086113,0.00006423,0.00012109,0.00016522,0.00022102,0.00026627,0.00032413,0.00035104,0.00031068,0.00027677,0.00032538,0.00027803,0.00023408,0.00021209,0.00025493,0.00029668,0.00030915,0.00030829,0.00033697,0.00039054,0.00040781,0.0003524,0.00032238,0.005859,0.005859,0.012695,0.00293,0.018555,0.000977,0.026367,0.015625,0.020508,0.001953,0,0,0.021484,0.007812,0,0.007812,0.001953,0.00293,0.029297,0.006836,0.048828,0.000977,0.019531,0.000977,0.00293,0.00293,0.017578,0.018555,0.03418,0.010742,0.063477,0,0,0.029297,0.021484,0,0,0.03125,0.001953,0.006836,0.000977,0.024414,0.008789,0.15527,0.010742,0.041016,0.025391,0.013672,0.008789,0.001953,0,0.008789,0.000977,0.040039,0.12402,0,0.001953,0,0.006836,0,0.001953,0.000977,0.012695,0.009766
307,Quercus_Imbricaria,0.052734,0.10156,0.023438,0.007812,0,0.082031,0.003906,0,0.005859,0.050781,0.058594,0.001953,0.048828,0.001953,0,0,0.021484,0.039062,0.019531,0.007812,0,0,0,0,0,0.019531,0,0.005859,0.035156,0,0.001953,0,0.048828,0.001953,0.025391,0.03125,0.021484,0.007812,0,0,0.001953,0.035156,0.005859,0,0.027344,0,0.003906,0.001953,0,0,0.044922,0,0.007812,0,0.001953,0,0.013672,0.046875,0.033203,0.013672,0,0,0.035156,0,0.00056021,0.00051178,0.00048545,0.00044067,0.00040399,0.00037438,0.00034604,0.00031615,0.00029538,0.00027238,0.00027578,0.00025418,0.00026821,0.00025676,0.00025267,0.0002605,0.00025967,0.00028183,0.00028759,0.00033068,0.00034067,0.00034294,0.00036051,0.00038702,0.00040241,0.00040112,0.00043886,0.00045512,0.00046185,0.0004923,0.00051428,0.00055165,0.00057614,0.00052442,0.00048367,0.00045689,0.0004325,0.00041824,0.00041512,0.00037533,0.00037369,0.00035346,0.00033169,0.00031034,0.0003077,0.00029282,0.00029415,0.00027214,0.00026204,0.00024101,0.00024148,0.00024626,0.00026289,0.00026874,0.00028402,0.00030025,0.00031814,0.00034384,0.00037385,0.00041207,0.00044497,0.00049103,0.00053709,0.00059354,0.03418,0,0.004883,0.005859,0.00293,0,0.019531,0,0,0.024414,0.03125,0.00293,0.022461,0.00293,0,0.006836,0,0.005859,0.050781,0,0.044922,0.012695,0,0.004883,0.015625,0.046875,0.035156,0.018555,0.000977,0.015625,0.004883,0.024414,0.001953,0.046875,0.020508,0.023438,0.013672,0.018555,0.027344,0.014648,0.00293,0.040039,0.005859,0.081055,0.000977,0.020508,0.004883,0.006836,0.007812,0.003906,0.009766,0.006836,0.003906,0.035156,0.045898,0.00293,0,0.005859,0.005859,0,0.037109,0.033203,0.00293,0.029297
309,Quercus_Crassipes,0.025391,0.009766,0.035156,0.068359,0,0.09375,0.019531,0,0.003906,0.064453,0.033203,0.001953,0.011719,0.001953,0.001953,0,0.021484,0.039062,0.003906,0.03125,0.003906,0,0,0.003906,0,0.03125,0.001953,0.007812,0.015625,0.052734,0.001953,0,0.027344,0,0.029297,0.005859,0.039062,0.001953,0.001953,0,0.001953,0.013672,0.009766,0.021484,0.035156,0.001953,0.001953,0.001953,0,0.007812,0.003906,0,0.035156,0.001953,0.025391,0,0.033203,0.03125,0.046875,0.003906,0,0,0.03125,0,0.00073562,0.00068965,0.00064928,0.00060839,0.00056798,0.00052701,0.00049252,0.00046215,0.00043551,0.00041392,0.00039621,0.00038353,0.00037612,0.00037149,0.00036919,0.00037021,0.00037431,0.00038277,0.00039241,0.0004005,0.00041112,0.00042192,0.00043448,0.00045112,0.00046896,0.00048316,0.00049335,0.00049751,0.00049802,0.0004976,0.00049321,0.0005205,0.00055891,0.00052637,0.00050607,0.0005087,0.0005143,0.00050395,0.00049072,0.00047487,0.00045798,0.00043958,0.00042818,0.00041832,0.00040842,0.00039818,0.00038752,0.00038074,0.00037422,0.00037086,0.00037112,0.00037417,0.00037956,0.000393,0.00041022,0.00043161,0.00045698,0.00048775,0.0005181,0.00055152,0.00059255,0.00063344,0.00067695,0.00072281,0.004883,0.016602,0.013672,0.020508,0.001953,0.12207,0.010742,0.005859,0.001953,0.023438,0,0,0.069336,0,0,0,0.009766,0.024414,0.012695,0.009766,0,0,0.021484,0.003906,0.070312,0,0.037109,0.001953,0,0.051758,0,0,0.010742,0,0.035156,0,0,0.008789,0.066406,0.03125,0.06543,0,0.080078,0.007812,0.052734,0,0.029297,0,0,0,0,0,0,0,0.000977,0,0.023438,0,0,0,0,0,0.003906,0.049805
310,Eucalyptus_Urnigera,0.044922,0.0625,0.001953,0.015625,0.001953,0.13477,0.009766,0,0.013672,0.03125,0.046875,0,0.083984,0.001953,0.001953,0,0.041016,0.041016,0.011719,0.03125,0.009766,0,0,0,0.001953,0.015625,0,0.001953,0.050781,0,0,0,0.039062,0,0.035156,0.03125,0.011719,0.001953,0.003906,0,0.001953,0.027344,0.001953,0,0.023438,0,0.007812,0.001953,0,0.003906,0.046875,0,0.005859,0,0,0,0.017578,0.035156,0.011719,0.005859,0,0,0.027344,0.001953,0.00071161,0.00065905,0.0006135,0.00056047,0.00050958,0.0004553,0.00040753,0.00035795,0.00030618,0.00026008,0.0002243,0.00018746,0.00015139,0.00012057,0.0001158,0.0001241,0.00015696,0.00019373,0.00022746,0.00027255,0.00031455,0.00036111,0.0004062,0.00045638,0.00050233,0.00055003,0.00059797,0.00064475,0.00069044,0.00073795,0.00078626,0.00083086,0.00086886,0.0008148,0.00075993,0.00070703,0.00065603,0.00060453,0.00055902,0.00051914,0.00047796,0.00043008,0.00038733,0.00034994,0.00030739,0.00026889,0.00023553,0.00020532,0.00017779,0.00016518,0.00016124,0.00016637,0.00019396,0.0002227,0.0002657,0.00030634,0.00035071,0.00039895,0.00044766,0.00049864,0.00055062,0.00060228,0.00064679,0.00068769,0.020508,0.007812,0.004883,0.007812,0.000977,0.000977,0.001953,0.00293,0.03125,0.011719,0.004883,0,0,0,0,0,0.015625,0,0.006836,0.017578,0,0,0.000977,0.001953,0,0,0.22754,0,0.009766,0.003906,0.007812,0,0.001953,0.035156,0.004883,0,0,0.00293,0.024414,0.001953,0.05957,0,0.03418,0.31836,0,0.008789,0.004883,0,0,0.009766,0,0,0.001953,0.012695,0.030273,0,0,0,0.019531,0,0,0.000977,0,0.040039
311,Acer_Pictum,0.001953,0.001953,0.035156,0.10938,0.003906,0,0.003906,0,0.019531,0.007812,0.033203,0,0.013672,0.013672,0,0,0.019531,0.042969,0.03125,0.007812,0.007812,0.001953,0,0,0.007812,0.017578,0,0.03125,0.095703,0.011719,0.001953,0,0.025391,0,0,0.017578,0.011719,0.009766,0.001953,0,0.003906,0.046875,0.005859,0.001953,0.070312,0,0.015625,0,0,0.013672,0.015625,0,0.011719,0,0,0,0.019531,0.078125,0.058594,0.035156,0,0.005859,0.021484,0.007812,0.00075915,0.00071322,0.00067579,0.00066444,0.00064884,0.00068999,0.00066782,0.00064491,0.00066738,0.00072605,0.00071298,0.00070228,0.00072648,0.0007077,0.00069628,0.00073288,0.00080803,0.00087977,0.00080514,0.00073016,0.00069576,0.00070471,0.00072098,0.00069143,0.00067557,0.00069691,0.00067235,0.00064439,0.00066802,0.00070688,0.00066072,0.00067943,0.0006575,0.00069866,0.00075456,0.00074457,0.00068647,0.0006835,0.00071683,0.00067308,0.00069418,0.00066841,0.00065803,0.00070368,0.00067096,0.00063693,0.00067335,0.0006919,0.00072854,0.00078637,0.00085343,0.00078817,0.00072341,0.00067035,0.0006495,0.0006536,0.00063303,0.00068256,0.00070375,0.00066864,0.00067564,0.00071427,0.00068104,0.00072264,0.00293,0.009766,0.010742,0.000977,0.14355,0,0.00293,0.048828,0.004883,0.000977,0,0.30273,0,0,0,0,0.014648,0.014648,0,0.007812,0,0,0.021484,0.000977,0.00293,0,0.007812,0.010742,0.001953,0,0,0,0,0.009766,0.006836,0,0,0.020508,0.001953,0.007812,0,0,0.004883,0.005859,0.041992,0.019531,0.004883,0.09375,0,0,0,0,0,0,0.13477,0,0.03418,0,0.000977,0,0,0,0,0.000977
314,Alnus_Rubra,0,0,0.015625,0.001953,0.035156,0.007812,0.017578,0.005859,0,0.003906,0.003906,0.023438,0.005859,0.003906,0.035156,0,0.029297,0.001953,0,0.005859,0.042969,0.017578,0,0.025391,0.007812,0.033203,0,0.023438,0.007812,0.019531,0.027344,0.003906,0.005859,0.001953,0.001953,0.005859,0.003906,0.033203,0.027344,0.027344,0.005859,0.001953,0.080078,0.033203,0.003906,0.027344,0.050781,0.074219,0.001953,0.064453,0.005859,0,0.011719,0.013672,0.035156,0.029297,0.005859,0.001953,0.007812,0.019531,0.001953,0,0.009766,0,0.00090099,0.00091142,0.00091974,0.00086872,0.00079953,0.00072992,0.00065852,0.0005838,0.00050628,0.00043509,0.00039071,0.00038038,0.00041818,0.00048633,0.00056138,0.00063698,0.00064708,0.00057094,0.00049502,0.00042384,0.00038198,0.00038529,0.00043967,0.00050952,0.00058669,0.00066321,0.00073444,0.00080723,0.0008683,0.0009104,0.00091644,0.00089057,0.00085098,0.00083005,0.00077172,0.00075448,0.00076366,0.0007043,0.00069866,0.00067789,0.00064078,0.00062736,0.00062553,0.00060141,0.00058784,0.00056602,0.00054927,0.00053962,0.00051214,0.00048003,0.00056475,0.00058874,0.00060268,0.00061188,0.00063167,0.00063324,0.00066624,0.00070095,0.00072928,0.00073932,0.00076713,0.00080565,0.00083201,0.00086394,0.004883,0,0.019531,0.005859,0.008789,0.000977,0.019531,0.014648,0.000977,0,0.10156,0,0.000977,0.019531,0,0,0,0,0.019531,0.001953,0,0.024414,0.001953,0,0.001953,0.016602,0.001953,0.022461,0.014648,0.00293,0.03418,0.030273,0,0.007812,0.003906,0.005859,0,0.076172,0.004883,0.001953,0,0,0.016602,0.004883,0.003906,0.084961,0.043945,0.000977,0.011719,0.010742,0.12988,0.012695,0.020508,0.040039,0,0.03418,0.010742,0.006836,0.012695,0,0,0.054688,0.00293,0.026367
315,Quercus_Dolicholepis,0.050781,0.12695,0.011719,0,0.001953,0.087891,0.029297,0,0.005859,0.011719,0.056641,0.007812,0.11328,0.001953,0.009766,0,0.025391,0.005859,0,0.005859,0.019531,0,0,0,0.001953,0.003906,0,0,0.011719,0.007812,0.001953,0,0.021484,0,0.017578,0.017578,0.009766,0.027344,0.003906,0.007812,0,0.011719,0.005859,0.001953,0.005859,0.005859,0.027344,0.066406,0,0.007812,0.033203,0,0.013672,0,0.019531,0.001953,0.011719,0.019531,0.027344,0.003906,0,0,0.03125,0,0.00093346,0.0008726,0.00081385,0.00075684,0.00071056,0.00066286,0.00062052,0.000583,0.00055011,0.00052266,0.00049948,0.00047547,0.00045822,0.00044155,0.00042708,0.00041803,0.00042366,0.00042641,0.00043693,0.00044132,0.00045703,0.00047243,0.00049433,0.00052428,0.00055038,0.00057228,0.00059809,0.00063841,0.00068504,0.00073694,0.0007889,0.0008465,0.00084784,0.00079495,0.0007462,0.00069676,0.00064995,0.00061186,0.00057902,0.00055328,0.00053094,0.00050814,0.00047536,0.00045269,0.00043601,0.00041973,0.00040517,0.00039649,0.00039908,0.00040781,0.0004226,0.00044257,0.00046684,0.00049627,0.00052878,0.00056035,0.00060199,0.00064745,0.00069548,0.00074844,0.00080253,0.00086059,0.00091876,0.00097493,0,0,0,0.004883,0,0.056641,0,0,0.020508,0,0.010742,0,0.018555,0,0.001953,0,0.000977,0,0.013672,0,0,0,0.003906,0.063477,0.001953,0.23926,0,0,0.026367,0.000977,0.051758,0,0.012695,0,0,0,0.14941,0,0,0,0,0.001953,0,0,0.000977,0,0,0,0.041016,0.004883,0,0,0.033203,0.056641,0,0,0,0.056641,0.001953,0.048828,0,0.071289,0.004883,0
317,Acer_Opalus,0.007812,0.041016,0.015625,0.003906,0.003906,0.041016,0.035156,0,0,0.029297,0.03125,0.013672,0.070312,0,0.015625,0,0.015625,0.025391,0.013672,0.019531,0.013672,0,0,0.013672,0,0.011719,0,0.001953,0.044922,0.005859,0.001953,0,0.025391,0.001953,0.017578,0.011719,0.023438,0.042969,0.021484,0.011719,0,0.027344,0.019531,0.011719,0.019531,0.005859,0.025391,0.046875,0,0.011719,0.041016,0.001953,0.025391,0.005859,0.017578,0,0.015625,0.013672,0.029297,0.021484,0.007812,0,0.019531,0,0.00060239,0.00064223,0.00066412,0.00061338,0.00056134,0.00053189,0.00049018,0.00047441,0.0004549,0.00042676,0.0004277,0.00040114,0.00038104,0.00037427,0.00035277,0.00035578,0.00036389,0.00034471,0.0003525,0.00035997,0.00036634,0.00038114,0.00041142,0.00041797,0.00043405,0.00044432,0.00046604,0.00048405,0.00048525,0.00049938,0.00050576,0.00051257,0.00052077,0.00050694,0.00049538,0.00047396,0.00051044,0.00044716,0.00046223,0.00046153,0.00045214,0.00043973,0.00041935,0.00041043,0.0003992,0.00039248,0.00039201,0.00037726,0.00037521,0.00038275,0.00038404,0.00037415,0.00039343,0.00041197,0.00041156,0.00043685,0.00043073,0.00045356,0.0004642,0.00048612,0.00049898,0.00052138,0.00054669,0.00057441,0.13184,0.014648,0.001953,0.004883,0.000977,0,0.071289,0.019531,0.02832,0.042969,0,0,0.005859,0.024414,0,0,0.02832,0,0.046875,0.023438,0,0.012695,0.022461,0,0.001953,0.003906,0.005859,0,0.025391,0.009766,0.038086,0,0,0.045898,0.007812,0,0,0.03418,0.029297,0.047852,0.00293,0,0.018555,0.008789,0.004883,0.017578,0.03418,0,0.007812,0.02832,0,0.000977,0.00293,0.070312,0.003906,0,0.004883,0.000977,0.018555,0,0,0.000977,0.003906,0.039062
319,Quercus_Trojana,0.003906,0.003906,0.021484,0.027344,0.015625,0,0.021484,0,0.003906,0.015625,0.019531,0.027344,0.017578,0.021484,0.015625,0,0.021484,0.003906,0.023438,0.015625,0.064453,0.001953,0,0.003906,0.023438,0.025391,0.005859,0.021484,0.035156,0.013672,0.009766,0.001953,0.013672,0,0,0.021484,0.017578,0.048828,0.015625,0.001953,0.003906,0.011719,0.03125,0.017578,0.021484,0.005859,0.072266,0.021484,0.019531,0.021484,0.021484,0,0.042969,0.009766,0.003906,0.011719,0.009766,0.015625,0.027344,0.007812,0,0.001953,0.013672,0.001953,0.0006041,0.00063983,0.00068427,0.0007362,0.00079626,0.00086866,0.00095195,0.0010412,0.0011388,0.0012168,0.0012347,0.0013381,0.0013921,0.0012861,0.0012564,0.0011833,0.0011065,0.0010353,0.00096401,0.00089872,0.00082981,0.00076434,0.00070749,0.00065172,0.00060465,0.0005686,0.00054348,0.00053679,0.00054919,0.00056471,0.00060479,0.00063545,0.00068094,0.00073861,0.0007844,0.00084515,0.00089617,0.00096842,0.001009,0.0010738,0.0011479,0.0012049,0.0012572,0.0012015,0.0011616,0.0010981,0.0010253,0.00097626,0.00093876,0.00089898,0.00086266,0.00082096,0.00079745,0.00075338,0.00075522,0.00070278,0.00068577,0.00064545,0.00061917,0.00060479,0.00059265,0.00058552,0.00058252,0.00058895,0.073242,0.005859,0.001953,0.02832,0,0.000977,0.03125,0.001953,0.032227,0.092773,0.000977,0,0.000977,0.018555,0,0,0.008789,0,0.11035,0.005859,0,0,0.014648,0.005859,0.024414,0.017578,0.073242,0,0.003906,0.008789,0.007812,0,0.010742,0.00293,0.00293,0,0.008789,0.00293,0.077148,0.078125,0.035156,0.000977,0.014648,0.03125,0.006836,0.000977,0.019531,0,0.010742,0.000977,0,0,0.018555,0.037109,0,0,0.001953,0.00293,0.013672,0,0,0.001953,0.008789,0.040039
321,Quercus_Suber,0.013672,0.007812,0.085938,0.021484,0,0.001953,0.054688,0.007812,0,0.046875,0.005859,0.009766,0.015625,0,0.005859,0,0.013672,0.013672,0.003906,0.044922,0.003906,0,0,0,0.009766,0.035156,0,0.003906,0.025391,0.039062,0,0,0.037109,0,0.029297,0.023438,0.033203,0.052734,0.021484,0,0,0.017578,0.001953,0.009766,0.029297,0.003906,0.027344,0.019531,0,0,0.007812,0,0.025391,0.003906,0.039062,0.001953,0.03125,0.021484,0.027344,0.001953,0,0,0.060547,0.001953,0.00079535,0.00074477,0.00069315,0.00064356,0.00059268,0.00054436,0.00049568,0.00044988,0.00040289,0.00035653,0.0003104,0.00027339,0.00024335,0.00022418,0.00023282,0.00025568,0.00028436,0.00032286,0.00034853,0.00037267,0.00040979,0.00044662,0.00047313,0.00047702,0.00043032,0.00044223,0.00049409,0.0005463,0.00059779,0.00065025,0.00070235,0.00071591,0.0006629,0.0006112,0.00056098,0.00050816,0.00045932,0.00041077,0.00036424,0.00031739,0.00027994,0.00031878,0.00038495,0.00045337,0.00043941,0.00041774,0.00038751,0.0003488,0.00031203,0.00028949,0.00027126,0.00026542,0.00026886,0.00029057,0.0003247,0.00036636,0.00041236,0.00045791,0.0005085,0.00055965,0.00061329,0.00066585,0.00071998,0.00077311,0.019531,0.009766,0.000977,0.066406,0,0.00293,0.078125,0.000977,0.009766,0.048828,0.003906,0,0.008789,0,0,0,0.030273,0,0.09375,0.003906,0,0,0.030273,0.049805,0.016602,0.036133,0.003906,0,0.012695,0.005859,0.026367,0,0.008789,0.000977,0.006836,0,0.005859,0.003906,0.041016,0.10938,0.000977,0,0.024414,0.001953,0.014648,0,0.041016,0,0.001953,0.001953,0,0,0.046875,0.041992,0,0,0.023438,0.006836,0.022461,0,0,0.023438,0,0.011719
