HM Claim Recognition Date (yyyy/mm/dd),HM Fiscal Month (yyyy/mm),Model Year,Manufacturing plant code,Manufacturing plant code name,Series Code,Series Name,VIN,Transmission Class(Description),Transmission Type Code,Transmission Serial No.,Failed Part No. (1-5),Reference Parts Name,Replacement Part No. (1-13),Replacement Part Name,Quantity of Replaced Parts,Quantity of Replaced Parts Total,Repair Dealer No.,Local Claim No.,HM Claim No.,Customer Voice,Defect Code,Defect Name,Repair Order Date (yyyy/mm/dd),Production Date (yyyy/mm/dd),Mileage (Mile),Applying Country Code,Applying Country Name,Approved Freight Total Amount (USD),Approved Labor Cost Total Amount (USD),Approved Material Total Amount (USD),Approved Part Total Amount (USD),Approved PLCA Total Amount (USD),Approved Sublet Total Amount (USD),Approved Tax Total Amount (USD),Approved Total Amount (USD),Total FRT,Debit/Credit,Debit/Credit Name,Debit/Credit Reason Description
2016-04-15,201604,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU507181,9AT,Q5LH,0054048,06228,"KIT,TRQ/CONV OIL",062305J4000,"KIT,SHAFT SEALING",1,4,64390,0013942739,239220160415000519,PERDITA OLIO CAMBIO,-----,,2016-02-10,2015-06-29,12463,ITA,Italy,0,276.57,0.0,103.05,56.72,0.0,0,436.35,6.3,1,Regular,
2016-04-20,201604,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU516283,9AT,Q5LH,0062372,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,623850,0014138972,207220160412000100,"IL SE PRODUIT DES ACCOUPS EN ROULANT EN ACCELERANT OU DESCELERANT , VU ET ESSAYER PAR PASCAL LEMAITRE ACCOUP EN ROUALNT",-----,,2016-03-30,2015-10-13,5998,FRA,France,0,444.71,198.01,3819.03,2036.69,0.0,0,6498.45,6.1,1,Regular,
2016-04-28,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU506497,9AT,Q5LH,0042661,06201,"KIT,AT-TRNS",062245LH000,"KIT,OIL COOLER",1,3,BRI492 0,0014186846,202220160428001860,"OIL LEAK FROM UNDER ENGINE.  CHECKED FOR OIL LEAK, LOOKS LIKE FROM GEARBOX AREA.  REMOVED ENGINE UNDER COVER AND WASH OFF ALL OIL AND RAN ENGINE TO LOCATE LEAK.  OIL LEAK COMING FROM THE OIL COOLER.  REPLACE OIL COOLER.",-----,,2016-03-24,2015-06-11,6514,GBR,United Kingdom,0,638.18,0.0,145.53,31.94,0.0,0,815.66,7.2,1,Regular,
2016-05-02,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU506110,9AT,Q5LH,0042793,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,2,1020F1,0014250494,290220160502000011,CUSTOMER REPORTS AS TO GEARBOX FAULT LIGHT ON DASH AND JEEP GOING INTO LIMP MODE AS PER TESS REPORTS RENEWED TEMP SENSOR CLUSTER AS PER TESS REPORTS ID 269155,-----,,2016-03-15,2015-06-03,6179,IRL,Ireland,0,625.62,89.01,293.66,166.68,0.0,0,1175.0,8.0,1,Regular,
2016-05-05,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU506181,9AT,Q5LH,0043391,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,2,EWE357 0,0014144335,202220160505001527,OIL LEAK FROM TRANSMISSION  TESS NUMBER 271321,-----,,2016-03-23,2015-06-04,10922,GBR,United Kingdom,0,504.17,0.0,3359.2,737.01,0.0,0,4600.38,6.1,1,Regular,
2016-05-07,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU521746,9AT,Q5LH,0091990,06280,"UNIT ASSY,TRNS CO",062805LHE11,"UNIT ASSY,TRNS CO",1,1,34,0014167844,21H220160507000064,BRAK MOCY - BRAK REAKCJI NA PEDAL GAZU KOD DTC P061B,-----,,2016-04-06,2015-12-11,3346,POL,Poland,0,63.7,0.0,312.89,105.26,0.0,0,481.86,1.7,1,Regular,
2016-05-09,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU515677,9AT,Q5LH,0070676,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,2,BAN280 0,0014271724,202220160509000320,ON REPLACEMENT OF THE A/F SENSOR WE FOUND THAT THE N/S DRIVESHAFT OIL SEAL LEAKING. REQUIRES A NEW SEAL,01102,Deteriorated,2016-05-03,2015-10-07,4425,GBR,United Kingdom,0,90.8,0.0,48.66,10.67,0.0,0,150.13,1.0,1,Regular,
2016-05-10,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU504719,9AT,Q5LH,0029815,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,109043,0014118230,201220160429000063,"SAEMTLICHE WARNLEUCHTEN VOM VSA, LKAS, TEMPOMAT. BERGABFAHRASSY. ... GEHEN AN",-----,,2016-02-23,2015-05-12,2888,DEU,Germany,0,508.82,239.09,3827.42,1897.25,0.0,0,6472.61,8.2,1,Regular,
2016-05-10,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU517284,9AT,Q5LH,0066336,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,6,TR22023,0014083657,20T220160502000080,VITESTEN BOSA ALINCA SILKELEME YAPIYOR VE MOTOR ARIZA LAMBASI YANIYOR.  BOSTAN D YE ALINCA DA AYNI SORUN DEVAM EDIYOR. MOTOR ARIZA LAMBASI YANIYOR SILKELEME YAPIYOR,00401,Distorted,2016-03-09,2015-10-22,778,TUR,Turkey,0,213.08,0.0,3865.62,2627.08,0.0,0,6705.79,6.1,1,Regular,
2016-05-12,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU526190,9AT,Q5LH,0108280,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,WES431 0,0014196375,202220160512001307,"GRINDING NOISE HEARD ON TEST DRIVE, VEHICLE LURCHES OUT OF GEAR. CONFIRM FAULT. FOUND SEVERE OIL LEAK FROM END COVER PLATE OF AUTOBOX. REQUIRES NEW GEARBOX REF TESS TRACK ID NUMBER 274199",-----,,2016-04-13,2016-02-08,1689,GBR,United Kingdom,0,510.99,0.0,3391.12,744.01,0.0,0,4646.13,6.1,1,Regular,
2016-05-24,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU509056,9AT,Q5LH,0059838,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,00588,0014293027,247220160524000038,OLJEL?CKAGE FR?N KAPPA P? V? SIDA P? V?XELL?DAN L?CKER OLJA UNDER BILEN,-----,,2016-05-10,2015-07-20,5551,SWE,Sweden,0,115.05,229.0,33.59,13.74,0.0,0,391.39,1.1,1,Regular,
2016-05-27,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU526588,9AT,Q5LH,0109853,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,TR06023,0014127759,20T220160525000423,@ANZUMAN $KAZ LAMBASI YANIYOR.,00401,Distorted,2016-03-25,2016-02-10,560,TUR,Turkey,0,209.34,0.0,3760.23,2555.46,0.0,0,6525.05,6.1,1,Regular,
2016-05-27,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU513712,9AT,Q5LH,0069042,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR67013,0014073984,20T220160527000083,"ARACIN OKS$JEN SENS#R"" DE]$@$M$ ESNASINDA @ANZIMANIN ALT KISMINDAN YA] GELD$]$ TESP$T ED$LM$@T$R.",-----,,2016-02-12,2015-09-17,2126,TUR,Turkey,0,20.58,0.0,143.21,97.32,0.0,0,261.13,0.6,1,Regular,
2016-05-30,201605,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU509520,9AT,Q5LH,0062214,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,NWH100 0,0014182589,202220160530000144,ENGINE LIGHT ON - VEHICLE IN LIMP,-----,,2016-04-08,2015-07-23,2975,GBR,United Kingdom,0,151.51,0.0,260.81,57.21,0.0,0,469.54,1.7,1,Regular,
2016-05-31,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU523789,9AT,Q5LH,0098897,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,00256,0014336699,245220160530000041,AUTOMAT ERS. GANG KRATZ BEIM 4-5 UND R-1 GANG,-----,,2016-05-17,2016-01-15,1678,CHE,Switzerland,0,1031.73,229.04,3922.92,2034.81,0.0,0,7218.51,6.1,1,Regular,
2016-06-09,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU521746,9AT,Q5LH,0091990,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,2,50004,0014290267,21K220160608000028,GEAR BOX CAN NOT TURN ON 'D' AND 'R' POSITION,-----,,2016-05-06,2015-12-11,3348,LVA,Latvia,0,304.72,241.34,1278.98,573.62,0.0,0,2398.67,7.2,1,Regular,
2016-06-10,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850FU524682,9AT,Q5LH,0099053,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,20,FIS476 0,0014280328,202220160610000849,EML ON THEN CAR STUCK IN PARK,-----,,2016-05-03,2016-01-25,403,GBR,United Kingdom,0,629.46,513.14,456.07,100.05,0.0,0,1698.72,6.5,1,Regular,
2016-06-10,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850FU524682,9AT,Q5LH,0099053,06223,"KIT,SENSOR UNIT",062245LH000,"KIT,OIL COOLER",1,20,FIS476 0,0014280328,202220160610000849,EML ON THEN CAR STUCK IN PARK,-----,,2016-05-03,2016-01-25,403,GBR,United Kingdom,0,629.46,513.14,456.07,100.05,0.0,0,1698.72,6.5,1,Regular,
2016-06-22,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE5730FU010092,6MT,S6RM,3003469,20011,"BARE,TRNS ASSY",20011R6RT00,"BARE,TRNS ASSY",1,6,59,0014358675,21H220160622000359,"BRAK MO?LIWO?CI WY??CZENIA BIEGU - MECHANIZM SKRZYNI BIEG?W ZABLOKOWANY, NAJPRAWDOPODOBNIEJ W PO?O?ENIU BIEGU WSTECZNEGO.  REKLAMACJA Z TYTU?U NIEZGODNO?CI TOWARU Z UMOW?.",-----,,2016-05-12,2015-12-01,1835,POL,Poland,0,215.56,0.0,1839.67,618.88,0.0,0,2674.11,4.7,1,Regular,
2016-06-27,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU528417,9AT,Q5LH,0114319,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,3,TR34033,0014421794,20T220160627000130,ARACIIN ALTINDA YA] KA[A]I VAR ARACIIN ALTINDA YA] KA[A]I VAR,01102,Deteriorated,2016-06-18,2016-03-08,1068,TUR,Turkey,0,20.27,0.0,85.92,58.39,0.0,0,164.57,0.6,1,Regular,
2016-06-28,201606,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU529849,9AT,Q5LH,0122112,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,22,80,0014365255,21H220160622000311,KLIENT ZG?ASZA  SZARPNI?CIA I WYCIEK OLEJU W TRAKCIE JAZDY /W TRAKCIE KONTROLI STWIERDZONO WYCIKEK Z BOCZNEJ CZ??CI BLOKU SKRZYNI BIEG?W SZARPANIE  I WYCIEK,-----,,2016-05-31,2016-03-17,3664,POL,Poland,0,219.44,383.67,3926.53,1320.9,0.0,0,5850.54,6.1,1,Regular,
2016-06-30,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU521718,9AT,Q5LH,0091940,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,6,10271,0014440083,26N220160630000064,LAMPE FOR FEILKODER LYSER SOM OVER,-----,,2016-05-27,2015-12-11,7575,NOR,Norway,0,685.27,0.0,1593.84,615.06,0.0,0,2894.18,5.5,1,Regular,
2016-07-09,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU506990,9AT,Q5LH,0046375,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,10157,0014447062,26N220160709000044,FEILS?KT BILEN OG FUNNET OLJELEKKASJE P? GIRKASSEN I FRONT VED OLJEKJ?LEREN KLAGER P? OLJELEKKASJE FRA GIRKASSE VED SERVICE,02101,Torn or split,2016-06-27,2015-06-23,9503,NOR,Norway,0,110.94,0.0,107.24,41.37,0.0,0,259.57,1.1,1,Regular,
2016-07-11,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6770FU513738,6MT,SLGM,1005828,20011,"BARE,TRNS ASSY",200115LGF00,"BARE,TRNS ASSY",1,4,106275,0014482597,201220160711000204,ZWEITER GANG L[SST SICH BEIM HOCHSCHALTEN NICHT ODER NUR SEHR SCHWER  EINLEGEN. DA TEILE NICHT VERF]GBAR LT HR. ECKHARDT GETRIEBE ERS.,-----,,2016-07-06,2015-09-17,353,DEU,Germany,0,438.66,0.0,1705.74,834.1,0.0,0,2978.5,5.6,1,Regular,
2016-07-11,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU525037,9AT,Q5LH,0104056,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,00319,0014474990,247220160711000002,L?CKAGE FR?N LITEN K?PA P? GAVELN P? V-L?DAN . HAR PROVAT ATT DRA BULTAR TILL DEN,-----,,2016-07-05,2016-01-27,313,SWE,Sweden,0,60.55,0.0,118.32,48.4,0.0,0,227.28,0.6,1,Regular,
2016-07-14,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU510573,9AT,Q5LH,0062764,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,047,0014342900,21N220160714000035,TECE PREVODOVY OLEJ,-----,,2016-05-24,2015-08-18,15458,CZE,Czech Republic,0,82.76,72.12,30.12,10.57,0.0,0,195.58,3.2,1,Regular,
2016-07-19,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE5870FU010428,5AT,M6GA,3211268,26000,TRQ/CONV ASSY,20021R6G000,"TRNS ASSY,BARE",1,10,109047,0014480726,201220160713001684,"FAHRZEUG WURDE ANGESCHLEPPT - FEHLERSUCHE DURCHGEF]HRT - IN FAHRSTUFE D UND S KEIN VORTRIEB - FEHLERSPEICHER MIT HDS AUSLESEN P0980 WIRD ANGEZEIGT L[~T SICH NICHT L\SCHEN. FEHLERSUCHE NACH WAL DRUCHGEF]HRT - AUTOMATIC\L ABGELASSEN, FAHRZEUG LIEGEN GEBLIEBEN - KEIN VORTRIEB",-----,,2016-06-27,2015-12-09,2785,DEU,Germany,0,706.8,37.63,3202.04,1565.8,0.0,0,5512.28,10.3,1,Regular,
2016-07-19,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU509520,9AT,Q5LH,0062214,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,NWH100 0,0014354758,202B20160719000003,REPLACED TCM UNDER PREVIOUS CLAIM 14182589.  VEHICLE REFUSES TO START WITH NEW TCM FITTED.  TESS REPORT 274780.  TESS HAVE ADVISED TO SUBMIT PARTS WARRANTY CLAIM TO REPLACE TCM AGAIN.,-----,,2016-05-27,2015-07-23,2975,GBR,United Kingdom,0,137.4,0.0,236.81,51.95,0.0,0,426.17,0.0,1,Regular,
2016-07-21,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU530120,9AT,Q5LH,0123214,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,6,TR35023,0014507818,20T220160721000147,MEKANIK KONTROLLERI YAPILACAK ARA[TA YA] KA[A]I VAR,00401,Distorted,2016-06-20,2016-03-21,2433,TUR,Turkey,0,20.25,0.0,156.09,106.08,0.0,0,282.43,0.6,1,Regular,
2016-07-21,201607,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU002092,9AT,Q5LH,0145480,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,MAR474 0,0014460249,202220160721001366,EMMISIONS LIGHT ON DASH BOARD NO RUNNING ISSUE,-----,,2016-06-29,2016-06-07,140,GBR,United Kingdom,0,141.68,0.0,257.67,56.53,0.0,0,455.89,1.7,1,Regular,
2016-07-22,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519983,9AT,Q5LH,0091064,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,4,212870,0014530932,207220160722000103,"DES QUE LE VEHICULE ROULE, VOYANT MOTEUR ET BOITE PASSE AU NEUTRE. CODE P0976. DES QUE LE VEHICULE ROULE, VOYANT MOTEUR ET BOITE PASSE AU NEUTRE.",07701,Improperly machined,2016-06-22,2015-11-26,6050,FRA,France,0,491.26,0.0,1245.33,664.13,0.0,0,2400.74,5.5,1,Regular,
2016-07-22,201607,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519983,9AT,Q5LH,0091064,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,12,212870,0014328895,207220160722000096,VOYANT BOITE AUTO ALLUME. VOYANT BOITE AUTO ALLUME.,-----,,2016-05-13,2015-11-26,6006,FRA,France,0,491.26,0.0,1309.39,698.29,0.0,0,2498.96,5.5,1,Regular,
2016-07-29,201608,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU002090,9AT,Q5LH,0145417,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,2,CLO551 0,0014528501,202220160729001301,INVESTIGATE GEAR BOX WHINE AND DIFFICULT TO ENGAGE GEAR,-----,,2016-07-20,2016-06-07,1215,GBR,United Kingdom,0,538.29,0.0,3396.32,745.16,0.0,0,4679.78,6.1,1,Regular,
2016-08-03,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6780FU500604,6MT,SLGM,1000420,20011,"BARE,TRNS ASSY",200115LGF00,"BARE,TRNS ASSY",1,3,106225,0014459050,201220160803002187,]BERPR]FT => SCHWERG[NGIG   GARANTIE ARBEITEN BEREITS DURCHGEF]HRT SCHALTGEST[NGE BIS SYNCHRON. R]CKSPRACHE MIT TESS HERR BROOKS. GETRIEBE  \L ]BERPR]FT ) SP[NE. GETRIEBE KOMPL. ERNEUERN SCHALTUNG HACKT/KRACHEN !!,01101,Permanent set-in fatigue,2016-05-30,2015-02-20,9514,DEU,Germany,0,601.61,16.81,1723.47,842.76,0.0,0,3184.68,7.2,1,Regular,
2016-08-04,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU507705,9AT,Q5LH,0055781,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,945761,0014559858,207220160804000068,TEMOIN ALLUMER   PASSAGE DE VITESSE AUTOMATIQUE NE FONCTIONNE PAS   FUITE D HUILE DE BOITE AT,-----,,2016-07-26,2015-07-06,3589,FRA,France,0,153.3,0.0,118.12,62.99,0.0,0,334.43,1.6,1,Regular,
2016-08-08,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU504648,9AT,Q5LH,0027684,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,1,TR46023,0014510330,20T220160808000197,SERV$S TARAFINDAN YAPILAN KONTROLLERDE ARACIN @ANZUMAN ORTA KISMINDA YA] KA[A]I OLDU]U TESP$T ED$LD$. @ANZUMANDA YA] KA[A]I VAR.,00504,Premature wear and tear,2016-07-14,2015-05-11,6754,TUR,Turkey,0,64.63,0.0,23.58,16.03,18.62,0,122.87,1.9,1,Regular,
2016-08-09,201608,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU001458,9AT,Q5LH,0143847,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR33013,0014557021,20T220160809000035,"@ANZIMAN ARKA KAPAK VE CONTASININ DE]$@T$R$LEREK @ANZIMAN YA]ININ YEN$S$ $LE DE]$@T$R$LMES$ GEREKMEKTED$R ARA[ L$FTE KALDIRILDI]INDA ALTINDA YA] KA[AKLARI G#R""LD""",01102,Deteriorated,2016-07-28,2016-05-24,1286,TUR,Turkey,0,20.4,173.88,29.82,20.27,0.0,0,244.39,0.6,1,Regular,
2016-08-10,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU528391,9AT,Q5LH,0111601,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,6,TR35023,0014569914,20T220160810000094,"MEKAN$K KONTROLLER$ YAPILACAK V$TES GE[$@LER$ D""ZENS$Z",00401,Distorted,2016-07-25,2016-03-08,1274,TUR,Turkey,0,20.5,0.0,145.28,98.74,0.0,0,264.52,0.6,1,Regular,
2016-08-15,201608,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6740GU202009,6MT,ER7Z,2202026,20011,"BARE,TRNS ASSY",20011R7ZX40,"BARE,TRNS ASSY",1,1,78400,0014576017,239220160815000006,IMPOSSIBLIT? NELL'INSERIMENTO DELLE MARCE 5? E 6? IL CLIENTE SEGNALA  CHE LA 5 MARCIA E LA SESTA NON ENTRANO,-----,,2016-08-02,2016-05-25,36,ITA,Italy,0,194.87,0.0,1487.15,813.02,0.0,0,2495.04,5.0,1,Regular,
2016-08-16,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU509682,9AT,Q5LH,0062414,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,7,GRA488 0,0014558506,202220160816001140,GEARBOX WARNING LIGHT ON THE DASH UNABLE TO ENGAGE PARK,-----,,2016-07-28,2015-07-24,8296,GBR,United Kingdom,0,444.49,0.0,1073.92,235.61,0.0,0,1754.03,5.5,1,Regular,
2016-08-16,201608,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU001494,9AT,Q5LH,0144656,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,CRO587 0,0014578715,202220160816001138,CAR NOT SHIFTING FROM P POSITION.,-----,,2016-08-03,2016-05-24,5,GBR,United Kingdom,0,157.02,0.0,249.85,54.81,0.0,0,461.68,1.7,1,Regular,
2016-08-17,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524589,9AT,Q5LH,0103962,06235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,8,TR16013,0014558256,20T220160817000028,M.BEYANI;ARACIN ALTINDAN YA] KA[IRIYOR-KONTROL ARACIN ALTINDAN YA] KA[IRIYOR,01102,Deteriorated,2016-07-28,2016-01-23,3188,TUR,Turkey,0,65.1,0.0,172.48,117.22,0.0,0,354.81,1.9,1,Regular,
2016-08-19,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE5790FU012240,6MT,S6RM,3004175,20011,"BARE,TRNS ASSY",20011R6RT00,"BARE,TRNS ASSY",1,1,SUN500 0,0014602702,202220160819001360,3 TIMES WHEN TRYING TO GET OUT OF REVERSE THE GEAR SHIFT IS LOCKED SOLID  TRACK 289382,-----,,2016-08-11,2016-02-10,2538,GBR,United Kingdom,0,389.3,0.0,1844.63,404.7,0.0,0,2638.62,4.7,1,Regular,
2016-08-22,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU520657,9AT,Q5LH,0090459,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,9,26720,0014563849,239220160810000091,"FORTI COLPI IN CAMBIO MARCIA,SI EVIDENZIA FORTE PERDITA OLIO CAMBIO. FORTI COLPI DURANTE IL CAMBIO MARCIA",-----,,2016-07-28,2015-12-03,963,ITA,Italy,0,275.38,0.0,4033.11,2204.91,0.0,0,6513.41,6.1,1,Regular,
2016-08-22,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU516641,9AT,Q5LH,0080138,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,01275,0014544773,245220160806000048,ACCOUP EXECIF ET BRUIT AU PASSAGE DE LA 4EME,-----,,2016-07-05,2015-10-15,4258,CHE,Switzerland,0,988.94,508.54,3972.09,2060.33,0.0,0,7529.91,7.3,1,Regular,
2016-08-25,201608,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000712,9AT,Q5LH,0139445,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR34063,0014607188,20T220160825000271,"ARA[ [EK$C$YLE GELM$@  MOTOR UYARI LAMASI YANIYOR.  ARA[ GAZ YEM$YOR.  ARA[ YAVA@LADI]IN P KONUMUNA ALIYOR.  EKRANDA P LAMBASI YANIP S#N""YOR. ARA[ [EK$C$YLE GELM$@  MOTOR UYARI LAMASI YANIYOR.  ARA[ GAZ YEM$YOR.  ARA[ YAVA@LADI]IN P KONUMUNA ALIYOR.  EKRANDA P LAMBASI YANIP S#N""YOR.",00401,Distorted,2016-08-10,2016-05-11,1600,TUR,Turkey,0,193.65,57.68,30.33,20.61,20.21,0,322.49,5.6,1,Regular,
2016-08-29,201608,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU528751,9AT,Q5LH,0118710,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,34,118916,0014530742,201220160823001746,"GETRIEBE SCHALTET NICHT HOCH UND RUNTER,  FZG F[HRT KAUM LOS",-----,,2016-07-20,2016-03-10,701,DEU,Germany,0,358.32,0.0,3996.95,1954.52,0.0,0,6309.8,6.1,1,Regular,
2016-08-31,201609,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU530470,9AT,Q5LH,0124273,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,7,00406,0014500144,247220160831000005,LAMPA MED KUGGHJUL LYSER FELKOD P07E4  HAR TESTAT MED ANNAN V?XELSPAK MEN DET G?R FORFARANDE ?TERSKAPA FELKODEN P-L?GE G?R INTE F? I IBLAND  V?XELL?DA V?XLAR INTE S? MJUKT SOM TIDIGARE  KUGGHJULET LYSER I INSTRUMENTET,-----,,2016-07-01,2016-03-24,2979,SWE,Sweden,0,551.98,0.0,1394.37,570.3,0.0,0,2516.65,5.5,1,Regular,
2016-08-31,201609,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU530812,9AT,Q5LH,0127245,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,114430,0014629866,201220160831000073,FZG.NICHT MEHR FAHRBEREIT.STARKER \LVERLUST IM VO.LI.FZG.  BEREICH.ZF 9AT GETRIEBE AM LI.[U~EREN GEH[USEDECKEL KOMPL.VER\LT.AUTOMATIKGETRIEBE-VERKLEIDUNGSKIT ERN. (GUMMILIPPE DER ABDICHTUNG EINGERISSEN),-----,,2016-08-22,2016-03-30,4237,DEU,Germany,0,103.61,0.0,144.16,70.5,0.0,0,318.26,1.5,1,Regular,
2016-08-31,201609,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU525776,9AT,Q5LH,0106434,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR61033,0014493527,20T220160831000072,"M""@TER$ BEYANINA G#RE @ANZUMAN YAN KISIMINDA YA] KA[AGI VAR YAPILAN $NCELEMERDE ARACIN @ANZUMAN YA] KAPAGINDA YA] KA[AGI OLDUGU TESP$T ED$LM$@T$R",03214,Erroneous operation,2016-07-11,2016-02-03,3526,TUR,Turkey,0,20.51,0.0,115.62,78.58,0.0,0,214.72,0.6,1,Regular,
